match_id,venue,team_1,team_2,match_type,toss_winner,toss_decision,match_winner
1273731,"Zayed Cricket Stadium, Abu Dhabi",Bangladesh,England,T20,Bangladesh,bat,England
1273732,"Zayed Cricket Stadium, Abu Dhabi",Scotland,Namibia,T20,Namibia,field,Namibia
1273733,Dubai International Cricket Stadium,Sri Lanka,Australia,T20,Australia,field,Australia
1273734,Sharjah Cricket Stadium,West Indies,Bangladesh,T20,Bangladesh,field,West Indies
1273736,Sharjah Cricket Stadium,Sri Lanka,South Africa,T20,South Africa,field,South Africa
1273737,Dubai International Cricket Stadium,Australia,England,T20,England,field,England
1273739,Dubai International Cricket Stadium,India,New Zealand,T20,New Zealand,field,New Zealand
1273740,Sharjah Cricket Stadium,England,Sri Lanka,T20,Sri Lanka,field,England
1273741,"Zayed Cricket Stadium, Abu Dhabi",Bangladesh,South Africa,T20,South Africa,field,South Africa
1273742,"Zayed Cricket Stadium, Abu Dhabi",Pakistan,Namibia,T20,Pakistan,bat,Pakistan
1273743,Dubai International Cricket Stadium,New Zealand,Scotland,T20,Scotland,field,New Zealand
1273745,Dubai International Cricket Stadium,Bangladesh,Australia,T20,Australia,field,Australia
1273746,"Zayed Cricket Stadium, Abu Dhabi",Sri Lanka,West Indies,T20,West Indies,field,Sri Lanka
1273747,Sharjah Cricket Stadium,New Zealand,Namibia,T20,Namibia,field,New Zealand
1273748,Dubai International Cricket Stadium,Scotland,India,T20,India,field,India
1273749,"Zayed Cricket Stadium, Abu Dhabi",West Indies,Australia,T20,Australia,field,Australia
1273750,Sharjah Cricket Stadium,South Africa,England,T20,England,field,South Africa
1273752,Sharjah Cricket Stadium,Pakistan,Scotland,T20,Pakistan,bat,Pakistan
1273753,Dubai International Cricket Stadium,Namibia,India,T20,India,field,India
1273754,"Zayed Cricket Stadium, Abu Dhabi",England,New Zealand,T20,New Zealand,field,New Zealand
1273755,Dubai International Cricket Stadium,Pakistan,Australia,T20,Australia,field,Australia
1273756,Dubai International Cricket Stadium,New Zealand,Australia,T20,Australia,field,Australia
1274595,La Manga Club Top Ground,Netherlands,Scotland,T20,Scotland,field,Scotland
1274596,La Manga Club Bottom Ground,Ireland,Germany,T20,Germany,field,Ireland
1274597,La Manga Club Top Ground,France,Netherlands,T20,France,bat,Netherlands
1274600,La Manga Club Bottom Ground,France,Germany,T20,France,bat,Germany
1274601,La Manga Club Top Ground,Ireland,Scotland,T20,Ireland,bat,Scotland
1274602,La Manga Club Bottom Ground,Germany,Netherlands,T20,Netherlands,field,Netherlands
1274604,La Manga Club Bottom Ground,France,Ireland,T20,Ireland,field,Ireland
1274606,La Manga Club Bottom Ground,France,Scotland,T20,Scotland,field,Scotland
1274608,La Manga Club Top Ground,Germany,Scotland,T20,Scotland,field,Scotland
1274609,La Manga Club Top Ground,Ireland,Netherlands,T20,Netherlands,field,Ireland
1275039,Entebbe Cricket Oval,Nigeria,Kenya,T20,Nigeria,bat,Kenya
1275040,Entebbe Cricket Oval,Uganda,Nigeria,T20,Uganda,bat,Uganda
1275042,Entebbe Cricket Oval,Kenya,Nigeria,T20,Kenya,bat,Kenya
1275043,Entebbe Cricket Oval,Nigeria,Uganda,T20,Nigeria,bat,Uganda
1275044,Entebbe Cricket Oval,Kenya,Uganda,T20,Kenya,bat,Kenya
1275045,Entebbe Cricket Oval,Nigeria,Kenya,T20,Nigeria,bat,Nigeria
1275047,Entebbe Cricket Oval,Uganda,Nigeria,T20,Uganda,bat,Uganda
1275051,Entebbe Cricket Oval,Uganda,Kenya,T20,Uganda,bat,Uganda
1275052,"Desert Springs Cricket Ground, Almeria",Spain,Germany,T20,Germany,field,Germany
1275053,"Desert Springs Cricket Ground, Almeria",Germany,Spain,T20,Germany,bat,Spain
1275054,"Desert Springs Cricket Ground, Almeria",Germany,Spain,T20,Spain,field,Spain
1275074,Guttsta Wicked Cricket Club,Norway,Sweden,T20,Sweden,field,Sweden
1275104,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,Rwanda,T20,Rwanda,field,Rwanda
1275106,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Eswatini,T20,Botswana,bat,Botswana
1275107,"Botswana Cricket Association Oval 2, Gaborone",Sierra Leone,Nigeria,T20,Sierra Leone,bat,Nigeria
1275108,"Botswana Cricket Association Oval 1, Gaborone",Tanzania,Zimbabwe,T20,Tanzania,bat,Zimbabwe
1275110,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Mozambique,T20,Mozambique,field,Botswana
1275111,"Botswana Cricket Association Oval 2, Gaborone",Namibia,Nigeria,T20,Namibia,bat,Namibia
1275112,"Botswana Cricket Association Oval 1, Gaborone",Eswatini,Zimbabwe,T20,Eswatini,bat,Zimbabwe
1275113,"Botswana Cricket Association Oval 2, Gaborone",Cameroon,Sierra Leone,T20,Cameroon,bat,Sierra Leone
1275114,"Botswana Cricket Association Oval 1, Gaborone",Tanzania,Mozambique,T20,Mozambique,field,Tanzania
1275115,"Botswana Cricket Association Oval 2, Gaborone",Uganda,Nigeria,T20,Uganda,bat,Uganda
1275116,"Botswana Cricket Association Oval 1, Gaborone",Rwanda,Eswatini,T20,Rwanda,bat,Rwanda
1275118,"Botswana Cricket Association Oval 1, Gaborone",Tanzania,Rwanda,T20,Tanzania,bat,Tanzania
1275122,"Botswana Cricket Association Oval 1, Gaborone",Tanzania,Eswatini,T20,Tanzania,bat,Tanzania
1275125,"Botswana Cricket Association Oval 2, Gaborone",Sierra Leone,Uganda,T20,Sierra Leone,bat,Uganda
1275126,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,Eswatini,T20,Mozambique,bat,Mozambique
1275127,"Botswana Cricket Association Oval 2, Gaborone",Zimbabwe,Rwanda,T20,Rwanda,field,Zimbabwe
1275128,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Tanzania,T20,Botswana,bat,Tanzania
1275129,"Botswana Cricket Association Oval 1, Gaborone",Zimbabwe,Uganda,T20,Zimbabwe,bat,Zimbabwe
1275131,"Botswana Cricket Association Oval 1, Gaborone",Uganda,Tanzania,T20,Uganda,bat,Tanzania
1275132,"Botswana Cricket Association Oval 1, Gaborone",Zimbabwe,Namibia,T20,Zimbabwe,bat,Zimbabwe
1275268,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Czech Republic,T20,Romania,bat,Romania
1275269,"Moara Vlasiei Cricket Ground, Ilfov County",Luxembourg,Bulgaria,T20,Bulgaria,field,Luxembourg
1275270,"Moara Vlasiei Cricket Ground, Ilfov County",Hungary,Czech Republic,T20,Czech Republic,field,Hungary
1275271,"Moara Vlasiei Cricket Ground, Ilfov County",Bulgaria,Malta,T20,Bulgaria,bat,Malta
1275272,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Hungary,T20,Romania,bat,Romania
1275274,"Moara Vlasiei Cricket Ground, Ilfov County",Luxembourg,Hungary,T20,Hungary,field,Luxembourg
1275275,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Malta,T20,Malta,field,Romania
1275276,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,Hungary,T20,Hungary,field,Hungary
1275277,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Luxembourg,T20,Romania,bat,Romania
1276904,"The Rose Bowl, Southampton",India,England,T20,India,bat,India
1276905,"Edgbaston, Birmingham",India,England,T20,England,field,India
1276906,"Trent Bridge, Nottingham",England,India,T20,England,bat,England
1276913,"County Ground, Bristol",England,South Africa,T20,South Africa,field,England
1276914,"Sophia Gardens, Cardiff",South Africa,England,T20,England,field,South Africa
1276915,"The Rose Bowl, Southampton",South Africa,England,T20,England,field,South Africa
1277974,"Shere Bangla National Stadium, Mirpur",Bangladesh,Pakistan,T20,Bangladesh,bat,Pakistan
1277975,"Shere Bangla National Stadium, Mirpur",Bangladesh,Pakistan,T20,Bangladesh,bat,Pakistan
1277976,"Shere Bangla National Stadium, Mirpur",Bangladesh,Pakistan,T20,Bangladesh,bat,Pakistan
1278671,"Sawai Mansingh Stadium, Jaipur",New Zealand,India,T20,India,field,India
1278672,"JSCA International Stadium Complex, Ranchi",New Zealand,India,T20,India,field,India
1278673,"Eden Gardens, Kolkata",India,New Zealand,T20,India,bat,India
1278679,"Eden Gardens, Kolkata",West Indies,India,T20,India,field,India
1278680,"Eden Gardens, Kolkata",India,West Indies,T20,West Indies,field,India
1278681,"Eden Gardens, Kolkata",India,West Indies,T20,West Indies,field,India
1278684,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,Sri Lanka,T20,Sri Lanka,field,India
1278685,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Sri Lanka,India,T20,India,field,India
1278686,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Sri Lanka,India,T20,Sri Lanka,bat,India
1278687,"Arun Jaitley Stadium, Delhi",India,South Africa,T20,South Africa,field,South Africa
1278688,"Barabati Stadium, Cuttack",India,South Africa,T20,South Africa,field,South Africa
1278689,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India,South Africa,T20,South Africa,field,India
1278690,"Saurashtra Cricket Association Stadium, Rajkot",India,South Africa,T20,South Africa,field,India
1278691,"M Chinnaswamy Stadium, Bangalore",India,South Africa,T20,South Africa,field,Unknown
1279379,Happy Valley Ground,Estonia,Cyprus,T20,Cyprus,field,Cyprus
1279380,Happy Valley Ground,Estonia,Cyprus,T20,Estonia,bat,Cyprus
1279381,Happy Valley Ground,Cyprus,Isle of Man,T20,Cyprus,bat,Isle of Man
1279382,Happy Valley Ground,Estonia,Isle of Man,T20,Estonia,bat,Isle of Man
1279383,Happy Valley Ground,Cyprus,Isle of Man,T20,Isle of Man,field,Isle of Man
1279385,Happy Valley Ground,Cyprus,Estonia,T20,Cyprus,bat,Cyprus
1279386,Happy Valley Ground,Estonia,Isle of Man,T20,Isle of Man,field,Isle of Man
1280058,"ICC Academy, Dubai",Scotland,Namibia,T20,Namibia,field,Namibia
1280059,"ICC Academy, Dubai",Namibia,Papua New Guinea,T20,Papua New Guinea,field,Namibia
1280060,"ICC Academy, Dubai",United Arab Emirates,Ireland,T20,United Arab Emirates,bat,Ireland
1280061,"ICC Academy, Dubai",United Arab Emirates,Ireland,T20,Ireland,field,United Arab Emirates
1280062,"ICC Academy, Dubai",Ireland,United Arab Emirates,T20,United Arab Emirates,field,United Arab Emirates
1280063,"ICC Academy, Dubai",Papua New Guinea,Scotland,T20,Papua New Guinea,bat,Scotland
1282272,Marsa Sports Club,Malta,Gibraltar,T20,Malta,bat,Malta
1282273,Marsa Sports Club,Gibraltar,Switzerland,T20,Gibraltar,bat,Switzerland
1282275,Marsa Sports Club,Bulgaria,Switzerland,T20,Bulgaria,bat,Switzerland
1282276,Marsa Sports Club,Switzerland,Malta,T20,Switzerland,bat,Switzerland
1282278,Marsa Sports Club,Gibraltar,Bulgaria,T20,Gibraltar,bat,Bulgaria
1282279,Marsa Sports Club,Malta,Switzerland,T20,Malta,bat,Malta
1282738,"Desert Springs Cricket Ground, Almeria",Jersey,Germany,T20,Germany,field,Jersey
1282739,"Desert Springs Cricket Ground, Almeria",Denmark,Italy,T20,Denmark,bat,Italy
1282740,"Desert Springs Cricket Ground, Almeria",Denmark,Germany,T20,Denmark,bat,Germany
1282741,"Desert Springs Cricket Ground, Almeria",Jersey,Italy,T20,Jersey,bat,Jersey
1282742,"Desert Springs Cricket Ground, Almeria",Jersey,Denmark,T20,Denmark,field,Jersey
1282743,"Desert Springs Cricket Ground, Almeria",Italy,Germany,T20,Italy,bat,Germany
1282744,"Desert Springs Cricket Ground, Almeria",Italy,Denmark,T20,Denmark,field,Italy
1282745,"Desert Springs Cricket Ground, Almeria",Germany,Jersey,T20,Germany,bat,Jersey
1282746,"Desert Springs Cricket Ground, Almeria",Italy,Jersey,T20,Jersey,field,Jersey
1282747,"Desert Springs Cricket Ground, Almeria",Germany,Denmark,T20,Denmark,field,Germany
1282748,"Desert Springs Cricket Ground, Almeria",Italy,Germany,T20,Germany,field,Italy
1282749,"Desert Springs Cricket Ground, Almeria",Denmark,Jersey,T20,Denmark,bat,Jersey
1282929,"Reforma Athletic Club, Naucalpan",Argentina,Brazil,T20,Brazil,field,Brazil
1282930,"Reforma Athletic Club, Naucalpan",Canada,United States of America,T20,Canada,bat,United States of America
1282935,"Reforma Athletic Club, Naucalpan",Canada,United States of America,T20,United States of America,field,Canada
1283021,Gahanga International Cricket Stadium. Rwanda,Rwanda,Ghana,T20,Ghana,field,Ghana
1283023,Gahanga International Cricket Stadium. Rwanda,Seychelles,Ghana,T20,Seychelles,bat,Ghana
1283024,Integrated Polytechnic Regional Centre,Malawi,Uganda,T20,Malawi,bat,Uganda
1283025,Gahanga International Cricket Stadium. Rwanda,Lesotho,Seychelles,T20,Seychelles,field,Seychelles
1283026,Integrated Polytechnic Regional Centre,Swaziland,Malawi,T20,Malawi,field,Malawi
1283028,Integrated Polytechnic Regional Centre,Uganda,Rwanda,T20,Uganda,bat,Uganda
1283029,Gahanga International Cricket Stadium. Rwanda,Malawi,Ghana,T20,Ghana,field,Ghana
1283030,Integrated Polytechnic Regional Centre,Lesotho,Uganda,T20,Lesotho,bat,Uganda
1283032,Integrated Polytechnic Regional Centre,Swaziland,Uganda,T20,Swaziland,bat,Uganda
1283033,Gahanga International Cricket Stadium. Rwanda,Malawi,Seychelles,T20,Malawi,bat,Malawi
1283034,Integrated Polytechnic Regional Centre,Swaziland,Ghana,T20,Ghana,field,Ghana
1283035,Gahanga International Cricket Stadium. Rwanda,Swaziland,Seychelles,T20,Swaziland,bat,Seychelles
1283036,Integrated Polytechnic Regional Centre,Rwanda,Lesotho,T20,Rwanda,bat,Rwanda
1283037,Gahanga International Cricket Stadium. Rwanda,Uganda,Ghana,T20,Ghana,field,Uganda
1283038,Gahanga International Cricket Stadium. Rwanda,Swaziland,Rwanda,T20,Swaziland,bat,Rwanda
1283040,Gahanga International Cricket Stadium. Rwanda,Malawi,Rwanda,T20,Malawi,bat,Malawi
1283041,Integrated Polytechnic Regional Centre,Uganda,Seychelles,T20,Uganda,bat,Uganda
1283042,Gahanga International Cricket Stadium. Rwanda,Botswana,Sierra Leone,T20,Botswana,bat,Botswana
1283043,Gahanga International Cricket Stadium. Rwanda,Tanzania,Mozambique,T20,Tanzania,bat,Tanzania
1283044,Gahanga International Cricket Stadium. Rwanda,Mozambique,Cameroon,T20,Cameroon,field,Mozambique
1283045,Gahanga International Cricket Stadium. Rwanda,Sierra Leone,Tanzania,T20,Sierra Leone,bat,Tanzania
1283046,Gahanga International Cricket Stadium. Rwanda,Cameroon,Botswana,T20,Cameroon,bat,Botswana
1283047,Gahanga International Cricket Stadium. Rwanda,Mozambique,Sierra Leone,T20,Mozambique,bat,Sierra Leone
1283048,Gahanga International Cricket Stadium. Rwanda,Botswana,Mozambique,T20,Botswana,bat,Botswana
1283049,Gahanga International Cricket Stadium. Rwanda,Tanzania,Cameroon,T20,Tanzania,bat,Tanzania
1283050,Gahanga International Cricket Stadium. Rwanda,Cameroon,Sierra Leone,T20,Cameroon,bat,Sierra Leone
1283051,Gahanga International Cricket Stadium. Rwanda,Tanzania,Botswana,T20,Tanzania,bat,Tanzania
1283089,University of Lagos Cricket Oval,Nigeria,Sierra Leone,T20,Sierra Leone,field,Sierra Leone
1283091,University of Lagos Cricket Oval,Nigeria,Sierra Leone,T20,Sierra Leone,field,Nigeria
1283092,University of Lagos Cricket Oval,Sierra Leone,Nigeria,T20,Sierra Leone,bat,Nigeria
1283093,University of Lagos Cricket Oval,Nigeria,Sierra Leone,T20,Nigeria,bat,Nigeria
1283094,University of Lagos Cricket Oval,Nigeria,Sierra Leone,T20,Nigeria,bat,Nigeria
1284489,"West End Park International Cricket Stadium, Doha",Maldives,Saudi Arabia,T20,Maldives,bat,Saudi Arabia
1284490,"West End Park International Cricket Stadium, Doha",Bahrain,Kuwait,T20,Kuwait,field,Kuwait
1284491,"West End Park International Cricket Stadium, Doha",Qatar,Maldives,T20,Maldives,field,Qatar
1284493,"West End Park International Cricket Stadium, Doha",Maldives,Bahrain,T20,Bahrain,field,Bahrain
1284495,"West End Park International Cricket Stadium, Doha",Maldives,Kuwait,T20,Kuwait,field,Kuwait
1284496,"West End Park International Cricket Stadium, Doha",Bahrain,Saudi Arabia,T20,Saudi Arabia,field,Bahrain
1284497,"West End Park International Cricket Stadium, Doha",Kuwait,Qatar,T20,Kuwait,bat,Qatar
1286667,"Coolidge Cricket Ground, Antigua",Belize,United States of America,T20,United States of America,field,United States of America
1286670,"Coolidge Cricket Ground, Antigua",Canada,Belize,T20,Canada,bat,Canada
1286671,"Sir Vivian Richards Stadium, North Sound, Antigua",Bahamas,Argentina,T20,Bahamas,bat,Bahamas
1286672,"Coolidge Cricket Ground, Antigua",Belize,Panama,T20,Belize,bat,Belize
1286673,"Sir Vivian Richards Stadium, North Sound, Antigua",United States of America,Bermuda,T20,United States of America,bat,United States of America
1286674,"Coolidge Cricket Ground, Antigua",Canada,United States of America,T20,Canada,bat,Unknown
1286675,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,Belize,T20,Argentina,bat,Argentina
1286677,"Coolidge Cricket Ground, Antigua",Bermuda,Bahamas,T20,Bahamas,field,Bermuda
1286681,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,United States of America,T20,Argentina,bat,United States of America
1286682,"Coolidge Cricket Ground, Antigua",Bahamas,United States of America,T20,Bahamas,bat,United States of America
1286683,"Sir Vivian Richards Stadium, North Sound, Antigua",Belize,Bermuda,T20,Belize,bat,Bermuda
1286684,"Coolidge Cricket Ground, Antigua",Panama,Bahamas,T20,Bahamas,field,Panama
1286685,"Sir Vivian Richards Stadium, North Sound, Antigua",Argentina,Canada,T20,Argentina,bat,Canada
1286686,"Coolidge Cricket Ground, Antigua",Canada,Panama,T20,Canada,bat,Canada
1286968,"ICC Academy, Dubai",United Arab Emirates,Malaysia,T20,Malaysia,field,United Arab Emirates
1286970,"ICC Academy, Dubai",Bhutan,Kuwait,T20,Kuwait,field,Bhutan
1286971,"ICC Academy, Dubai",United Arab Emirates,Hong Kong,T20,Hong Kong,field,United Arab Emirates
1286972,"ICC Academy, Dubai",Malaysia,Kuwait,T20,Malaysia,bat,Malaysia
1286973,"ICC Academy Ground No 2, Dubai",Bhutan,Nepal,T20,Bhutan,bat,Nepal
1286974,"ICC Academy Ground No 2, Dubai",Malaysia,Hong Kong,T20,Hong Kong,field,Hong Kong
1286975,"ICC Academy, Dubai",Kuwait,Nepal,T20,Kuwait,bat,Nepal
1286976,"ICC Academy Ground No 2, Dubai",United Arab Emirates,Bhutan,T20,Bhutan,field,United Arab Emirates
1286978,"ICC Academy, Dubai",Hong Kong,Bhutan,T20,Bhutan,field,Hong Kong
1286979,"ICC Academy Ground No 2, Dubai",Kuwait,United Arab Emirates,T20,United Arab Emirates,field,United Arab Emirates
1286980,"ICC Academy Ground No 2, Dubai",United Arab Emirates,Nepal,T20,Nepal,field,United Arab Emirates
1286981,"ICC Academy, Dubai",Malaysia,Bhutan,T20,Malaysia,bat,Malaysia
1286982,"ICC Academy, Dubai",Hong Kong,Kuwait,T20,Hong Kong,bat,Hong Kong
1287773,"National Stadium, Karachi",Pakistan,West Indies,T20,West Indies,field,Pakistan
1287774,"National Stadium, Karachi",Pakistan,West Indies,T20,Pakistan,bat,Pakistan
1287775,"National Stadium, Karachi",West Indies,Pakistan,T20,West Indies,bat,Pakistan
1288316,"Gaddafi Stadium, Lahore",Pakistan,Australia,T20,Australia,field,Australia
1289031,"John Davies Oval, Queenstown",New Zealand,India,T20,India,field,New Zealand
1289042,Gahanga International Cricket Stadium. Rwanda,Nigeria,Tanzania,T20,Nigeria,bat,Tanzania
1289043,Integrated Polytechnic Regional Centre,Kenya,Uganda,T20,Kenya,bat,Kenya
1289044,Gahanga International Cricket Stadium. Rwanda,Uganda,Nigeria,T20,Uganda,bat,Uganda
1289045,Integrated Polytechnic Regional Centre,Tanzania,Kenya,T20,Tanzania,bat,Tanzania
1289046,Gahanga International Cricket Stadium. Rwanda,Tanzania,Uganda,T20,Tanzania,bat,Uganda
1289047,Integrated Polytechnic Regional Centre,Nigeria,Kenya,T20,Nigeria,bat,Kenya
1289048,Gahanga International Cricket Stadium. Rwanda,Tanzania,Kenya,T20,Tanzania,bat,Kenya
1289049,Integrated Polytechnic Regional Centre,Nigeria,Uganda,T20,Uganda,field,Uganda
1289050,Gahanga International Cricket Stadium. Rwanda,Tanzania,Uganda,T20,Uganda,field,Uganda
1289051,Integrated Polytechnic Regional Centre,Kenya,Nigeria,T20,Nigeria,field,Kenya
1289052,Gahanga International Cricket Stadium. Rwanda,Kenya,Uganda,T20,Kenya,bat,Uganda
1289053,Integrated Polytechnic Regional Centre,Tanzania,Nigeria,T20,Tanzania,bat,Tanzania
1289259,"Edgbaston, Birmingham",India,Australia,T20,India,bat,Australia
1289260,"Edgbaston, Birmingham",Barbados,Pakistan,T20,Pakistan,field,Barbados
1289261,"Edgbaston, Birmingham",New Zealand,South Africa,T20,South Africa,field,New Zealand
1289262,"Edgbaston, Birmingham",Sri Lanka,England,T20,Sri Lanka,bat,England
1289263,"Edgbaston, Birmingham",Pakistan,India,T20,Pakistan,bat,India
1289264,"Edgbaston, Birmingham",Barbados,Australia,T20,Australia,field,Australia
1289265,"Edgbaston, Birmingham",England,South Africa,T20,South Africa,field,England
1289266,"Edgbaston, Birmingham",New Zealand,Sri Lanka,T20,New Zealand,bat,New Zealand
1289267,"Edgbaston, Birmingham",Australia,Pakistan,T20,Australia,bat,Australia
1289268,"Edgbaston, Birmingham",India,Barbados,T20,Barbados,field,India
1289269,"Edgbaston, Birmingham",Sri Lanka,South Africa,T20,South Africa,field,South Africa
1289270,"Edgbaston, Birmingham",New Zealand,England,T20,New Zealand,bat,England
1289271,"Edgbaston, Birmingham",India,England,T20,India,bat,India
1289272,"Edgbaston, Birmingham",New Zealand,Australia,T20,Australia,field,Australia
1289273,"Edgbaston, Birmingham",England,New Zealand,T20,England,bat,New Zealand
1289274,"Edgbaston, Birmingham",Australia,India,T20,Australia,bat,Australia
1289284,"West End Park International Cricket Stadium, Doha",Nepal,Qatar,T20,Qatar,field,Nepal
1289285,"West End Park International Cricket Stadium, Doha",Nepal,Qatar,T20,Nepal,bat,Nepal
1289286,"West End Park International Cricket Stadium, Doha",Nepal,Qatar,T20,Nepal,bat,Nepal
1291187,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",United States of America,Ireland,T20,United States of America,bat,United States of America
1291188,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Ireland,United States of America,T20,United States of America,field,Ireland
1296027,"Kinrara Academy Oval, Kuala Lumpur",Malaysia,Bangladesh,T20,Bangladesh,field,Bangladesh
1296028,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,Scotland,T20,Sri Lanka,bat,Sri Lanka
1296029,"Kinrara Academy Oval, Kuala Lumpur",Bangladesh,Kenya,T20,Kenya,field,Bangladesh
1296030,"Kinrara Academy Oval, Kuala Lumpur",Scotland,Malaysia,T20,Scotland,bat,Scotland
1296031,"Kinrara Academy Oval, Kuala Lumpur",Kenya,Sri Lanka,T20,Sri Lanka,field,Sri Lanka
1296032,"Kinrara Academy Oval, Kuala Lumpur",Scotland,Kenya,T20,Kenya,field,Scotland
1296033,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,Malaysia,T20,Malaysia,field,Sri Lanka
1296034,"Kinrara Academy Oval, Kuala Lumpur",Scotland,Bangladesh,T20,Scotland,bat,Bangladesh
1296035,"Kinrara Academy Oval, Kuala Lumpur",Kenya,Malaysia,T20,Kenya,bat,Malaysia
1296036,"Kinrara Academy Oval, Kuala Lumpur",Sri Lanka,Bangladesh,T20,Sri Lanka,bat,Sri Lanka
1298135,"GMHBA Stadium, South Geelong, Victoria",Namibia,Sri Lanka,T20,Sri Lanka,field,Namibia
1298136,"GMHBA Stadium, South Geelong, Victoria",United Arab Emirates,Netherlands,T20,United Arab Emirates,bat,Netherlands
1298137,"Bellerive Oval, Hobart",Scotland,West Indies,T20,West Indies,field,Scotland
1298138,"Bellerive Oval, Hobart",Zimbabwe,Ireland,T20,Ireland,field,Zimbabwe
1298139,"GMHBA Stadium, South Geelong, Victoria",Namibia,Netherlands,T20,Namibia,bat,Netherlands
1298140,"GMHBA Stadium, South Geelong, Victoria",Sri Lanka,United Arab Emirates,T20,United Arab Emirates,field,Sri Lanka
1298141,"Bellerive Oval, Hobart",Scotland,Ireland,T20,Scotland,bat,Ireland
1298142,"Bellerive Oval, Hobart",West Indies,Zimbabwe,T20,West Indies,bat,West Indies
1298143,"GMHBA Stadium, South Geelong, Victoria",Sri Lanka,Netherlands,T20,Sri Lanka,bat,Sri Lanka
1298144,"GMHBA Stadium, South Geelong, Victoria",United Arab Emirates,Namibia,T20,United Arab Emirates,bat,United Arab Emirates
1298145,"Bellerive Oval, Hobart",West Indies,Ireland,T20,West Indies,bat,Ireland
1298146,"Bellerive Oval, Hobart",Scotland,Zimbabwe,T20,Scotland,bat,Zimbabwe
1298147,Sydney Cricket Ground,New Zealand,Australia,T20,Australia,field,New Zealand
1298149,"Bellerive Oval, Hobart",Ireland,Sri Lanka,T20,Ireland,bat,Sri Lanka
1298150,Melbourne Cricket Ground,Pakistan,India,T20,India,field,India
1298151,"Bellerive Oval, Hobart",Bangladesh,Netherlands,T20,Netherlands,field,Bangladesh
1298152,"Bellerive Oval, Hobart",Zimbabwe,South Africa,T20,Zimbabwe,bat,Unknown
1298153,Perth Stadium,Sri Lanka,Australia,T20,Australia,field,Australia
1298154,Melbourne Cricket Ground,Ireland,England,T20,England,field,Ireland
1298156,Sydney Cricket Ground,South Africa,Bangladesh,T20,South Africa,bat,South Africa
1298157,Sydney Cricket Ground,India,Netherlands,T20,India,bat,India
1298158,Perth Stadium,Zimbabwe,Pakistan,T20,Zimbabwe,bat,Zimbabwe
1298161,Sydney Cricket Ground,New Zealand,Sri Lanka,T20,New Zealand,bat,New Zealand
1298162,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Bangladesh,Zimbabwe,T20,Bangladesh,bat,Bangladesh
1298163,Perth Stadium,Netherlands,Pakistan,T20,Netherlands,bat,Pakistan
1298164,Perth Stadium,India,South Africa,T20,India,bat,South Africa
1298165,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia,Ireland,T20,Ireland,field,Australia
1298167,"Brisbane Cricket Ground, Woolloongabba, Brisbane",England,New Zealand,T20,England,bat,England
1298168,Adelaide Oval,Zimbabwe,Netherlands,T20,Zimbabwe,bat,Netherlands
1298169,Adelaide Oval,India,Bangladesh,T20,Bangladesh,field,India
1298170,Sydney Cricket Ground,Pakistan,South Africa,T20,Pakistan,bat,Pakistan
1298171,Adelaide Oval,New Zealand,Ireland,T20,Ireland,field,New Zealand
1298173,Sydney Cricket Ground,Sri Lanka,England,T20,Sri Lanka,bat,England
1298174,Adelaide Oval,Netherlands,South Africa,T20,South Africa,field,Netherlands
1298175,Adelaide Oval,Bangladesh,Pakistan,T20,Bangladesh,bat,Pakistan
1298176,Melbourne Cricket Ground,India,Zimbabwe,T20,India,bat,India
1298177,Sydney Cricket Ground,New Zealand,Pakistan,T20,New Zealand,bat,Pakistan
1298178,Adelaide Oval,India,England,T20,England,field,England
1298179,Melbourne Cricket Ground,Pakistan,England,T20,England,field,England
1299566,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman,T20,Oman,field,Nepal
1299567,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Canada,Philippines,T20,Philippines,field,Canada
1299568,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Ireland,T20,United Arab Emirates,bat,United Arab Emirates
